Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-April-2018,5456.00,5534.95,5456.00,5506.75,5502.658162248355590990,5017,969,27606836.00,816,16.26,78.95,50.75
27-April-2018,5398.90,5493.75,5381.05,5456.85,5435.586154431342715861,5258,1065,28580312.00,1792,34.08,112.70,57.95
26-April-2018,5364.00,5415.10,5342.00,5364.10,5374.342319573153608536,3561,613,19138033.00,626,17.58,73.10,0.10
25-April-2018,5292.00,5445.00,5280.00,5364.05,5382.035702900860694931,3137,650,16883446.00,753,24.00,165.00,72.05
24-April-2018,5324.00,5340.70,5248.20,5292.95,5287.118999533944384029,6437,1309,34033185.00,1779,27.64,92.50,-31.05
23-April-2018,5325.00,5366.50,5295.55,5323.85,5337.246376811594202898,4347,749,23201010.00,1689,38.85,70.95,-1.15
20-April-2018,5380.00,5401.40,5301.05,5327.05,5342.501514233797698364,3302,625,17640940.00,791,23.96,100.35,-52.95
19-April-2018,5379.80,5410.00,5350.00,5391.40,5378.913057696799813127,21405,357,115135634.00,20177,94.26,60.00,11.60
18-April-2018,5350.00,5389.15,5344.90,5359.75,5364.564138576779026217,2136,650,11458709.00,574,26.87,44.25,9.75
17-April-2018,5248.00,5412.80,5248.00,5349.40,5380.964803312629399585,6279,1240,33787078.00,2289,36.45,164.80,101.40
16-April-2018,5205.30,5326.05,5190.95,5311.90,5284.931664891728789492,5634,1015,29775305.00,1452,25.77,135.10,106.60
13-April-2018,5168.05,5225.00,5160.10,5205.30,5197.594021739130434782,1840,440,9563573.00,493,26.79,64.90,37.25
12-April-2018,5085.00,5202.85,5085.00,5164.40,5170.523726708074534161,4025,695,20811358.00,1145,28.45,117.85,79.40
11-April-2018,5126.00,5200.00,5111.15,5136.10,5135.771584699453551912,1830,383,9398462.00,563,30.77,88.85,10.10
10-April-2018,5166.00,5175.00,5061.05,5136.00,5113.748573843228396365,4733,971,24203372.00,1705,36.02,113.95,-30.00
9-April-2018,5175.00,5205.00,5144.70,5163.85,5168.227150537634408602,4464,824,23070966.00,1278,28.63,60.30,-11.15
6-April-2018,5070.35,5188.00,5049.95,5175.05,5125.148026315789473684,4256,761,21812630.00,1198,28.15,138.05,104.70
5-April-2018,5045.00,5066.75,5012.00,5057.30,5048.695652173913043478,3243,533,16372920.00,1331,41.04,54.75,12.30
4-April-2018,5050.00,5070.15,4994.55,5023.95,5026.322860614476653358,5761,1011,28956646.00,2599,45.11,75.60,-26.05
3-April-2018,5109.00,5120.50,5051.00,5093.15,5077.590756519493932352,3873,640,19665509.00,1298,33.51,69.50,-15.85
2-April-2018,4999.00,5114.75,4984.65,5103.70,5076.431221392435557696,4151,746,21072266.00,1145,27.58,130.10,104.70
28-March-2018,4955.55,4998.95,4930.00,4971.45,4976.449524884749270862,10629,775,52894682.00,5218,49.09,68.95,15.90
27-March-2018,4853.00,4984.00,4853.00,4959.70,4932.297799079965843043,36303,832,179057207.00,33615,92.60,131.00,106.70
26-March-2018,4850.10,4870.00,4844.60,4852.25,4852.745632466830761841,16657,683,80832184.00,13935,83.66,25.40,2.15
23-March-2018,4800.25,4866.05,4724.40,4841.00,4824.040577249575551782,5890,806,28413599.00,2299,39.03,141.65,40.75
22-March-2018,4840.95,4870.55,4816.55,4838.60,4845.708840071143585059,20803,525,100805281.00,17277,83.05,54.00,-2.35
21-March-2018,4828.35,4854.05,4819.25,4828.10,4827.303882476390346274,4765,532,23002103.00,2931,61.51,34.80,-0.25
20-March-2018,4811.40,4845.00,4780.05,4815.30,4816.937809339358726059,4647,537,22384310.00,2168,46.65,64.95,3.90
19-March-2018,4862.05,4865.85,4800.00,4807.85,4819.923874163074383197,32709,352,157654890.00,30977,94.70,65.85,-54.20
16-March-2018,4861.00,4896.10,4840.00,4861.35,4869.783814247069431920,4436,563,21602361.00,2609,58.81,56.10,0.35
15-March-2018,4855.00,4898.00,4815.80,4853.15,4834.381799025418148294,15186,376,73414922.00,6839,45.03,82.20,-1.85
14-March-2018,4870.00,4870.00,4808.00,4820.35,4822.067490742757569157,91820,1143,442762237.00,85344,92.95,62.00,-49.65
13-March-2018,4862.05,4892.85,4834.80,4865.40,4868.403391883706844336,1651,303,8037734.00,435,26.35,58.05,3.35
12-March-2018,4885.85,4893.90,4824.95,4872.35,4862.463414634146341463,2583,463,12559743.00,1251,48.43,68.95,-13.50
9-March-2018,4869.00,4877.00,4825.00,4840.65,4852.456258411843876177,2229,373,10816125.00,721,32.35,52.00,-28.35
8-March-2018,4888.00,4918.45,4830.00,4848.55,4860.152938248316696795,76338,861,371014355.00,71720,93.95,88.45,-39.45
7-March-2018,4790.00,4906.35,4790.00,4863.40,4872.802133333333333333,7500,1051,36546016.00,2623,34.97,116.35,73.40
6-March-2018,4903.00,4927.00,4788.40,4814.30,4866.474388947927736450,4705,776,22896762.00,1382,29.37,138.60,-88.70
5-March-2018,4938.00,4939.00,4890.00,4897.45,4902.649250788643533123,5072,687,24866237.00,2303,45.41,49.00,-40.55
1-March-2018,4969.00,4993.80,4920.65,4939.45,4949.715789473684210526,2470,382,12225798.00,767,31.05,73.15,-29.55
28-February-2018,4925.30,4993.50,4905.85,4984.85,4964.111247243322715020,4081,664,20258538.00,1959,48.00,87.65,59.55
27-February-2018,4969.00,5057.25,4909.30,4953.75,4984.652678351024438410,8102,1343,40385656.00,1864,23.01,147.95,-15.25
26-February-2018,4962.00,4997.40,4938.05,4960.90,4982.896956299948988267,5881,674,29304417.00,2827,48.07,59.35,-1.10
23-February-2018,4875.00,4981.80,4875.00,4963.70,4931.130282512257763250,12849,1415,63360093.00,4316,33.59,106.80,88.70
