Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-February-2018,2470.00,2470.00,2435.00,2447.55,2449.784172661870503597,556,78,1362080.00,447,80.40,35.00,-22.45
9-February-2018,2448.00,2460.50,2435.00,2451.15,2445.910675381263616557,459,108,1122673.00,273,59.48,25.50,3.15
8-February-2018,2443.00,2460.15,2433.40,2452.05,2446.465476190476190476,840,206,2055031.00,581,69.17,26.75,9.05
7-February-2018,2468.30,2470.00,2425.00,2440.05,2447.917682926829268292,328,96,802917.00,242,73.78,45.00,-28.25
6-February-2018,2439.50,2478.00,2418.00,2450.65,2437.342679127725856697,2568,386,6259096.00,1481,57.67,60.00,11.15
5-February-2018,2465.00,2485.00,2421.00,2461.10,2451.007650273224043715,1830,380,4485344.00,1223,66.83,64.00,-3.90
2-February-2018,2459.95,2470.00,2410.00,2439.25,2433.872635561160151324,1586,334,3860122.00,1028,64.82,60.00,-20.70
1-February-2018,2439.25,2458.00,2435.00,2449.25,2445.003167898627243928,947,169,2315418.00,681,71.91,23.00,10.00
31-January-2018,2425.00,2460.00,2425.00,2454.15,2449.252365930599369085,317,84,776413.00,162,51.10,35.00,29.15
30-January-2018,2445.00,2464.00,2425.05,2445.15,2436.085582112567463377,1297,210,3159603.00,924,71.24,38.95,0.15
29-January-2018,2469.90,2471.00,2430.00,2437.25,2442.327632763276327632,2222,363,5426852.00,1447,65.12,41.00,-32.65
25-January-2018,2444.00,2471.00,2441.15,2454.85,2452.930198383541513592,4083,215,10015314.00,3585,87.80,29.85,10.85
24-January-2018,2463.95,2463.95,2440.10,2444.00,2447.315180394826412525,1469,164,3595106.00,1063,72.36,23.85,-19.95
23-January-2018,2456.00,2490.00,2440.00,2459.30,2452.875505254648342764,1237,207,3034207.00,869,70.25,50.00,3.30
22-January-2018,2451.25,2466.15,2445.05,2456.65,2453.642126789366053169,1467,309,3599493.00,746,50.85,21.10,5.40
19-January-2018,2467.00,2485.00,2451.00,2472.50,2464.804492512479201331,1202,150,2962695.00,745,61.98,34.00,5.50
18-January-2018,2503.00,2506.00,2466.80,2472.20,2483.139896373056994818,1930,353,4792460.00,1170,60.62,39.20,-30.80
17-January-2018,2465.00,2500.00,2440.00,2475.85,2472.355958958168902920,1267,320,3132475.00,963,76.01,60.00,10.85
16-January-2018,2476.85,2485.00,2451.50,2460.35,2470.236746361746361746,3848,423,9505471.00,2729,70.92,33.50,-16.50
15-January-2018,2484.00,2489.95,2461.50,2469.10,2471.878036175710594315,1935,358,4783084.00,1338,69.15,28.45,-14.90
12-January-2018,2490.15,2492.55,2458.00,2475.10,2474.274122807017543859,912,176,2256538.00,465,50.99,34.55,-15.05
11-January-2018,2481.80,2515.35,2477.00,2477.90,2488.458605379994776704,3829,488,9528308.00,2902,75.79,38.35,-3.90
10-January-2018,2453.25,2484.50,2452.00,2474.40,2473.578863726658720699,2517,459,6225998.00,1735,68.93,32.50,21.15
9-January-2018,2506.40,2506.40,2469.95,2481.75,2482.281581485053037608,2074,382,5148252.00,1318,63.55,36.45,-24.65
8-January-2018,2500.00,2534.95,2478.95,2506.40,2503.405600722673893405,2214,451,5542540.00,1187,53.61,56.00,6.40
5-January-2018,2465.70,2498.85,2461.00,2478.95,2473.553892215568862275,1336,295,3304668.00,922,69.01,37.85,13.25
4-January-2018,2464.00,2487.00,2450.90,2470.65,2466.581632653061224489,1176,297,2900700.00,622,52.89,36.10,6.65
3-January-2018,2469.95,2499.00,2441.20,2450.90,2475.117954070981210855,1916,241,4742326.00,1246,65.03,57.80,-19.05
2-January-2018,2475.00,2476.00,2440.00,2457.50,2454.928134556574923547,654,179,1605523.00,304,46.48,36.00,-17.50
1-January-2018,2542.00,2542.00,2451.30,2458.25,2462.927272727272727272,1265,248,3115603.00,972,76.84,90.70,-83.75
29-December-2017,2441.00,2498.00,2426.05,2480.90,2448.885817307692307692,1664,277,4074946.00,1261,75.78,71.95,39.90
28-December-2017,2435.00,2452.00,2396.05,2431.30,2417.305909617612977983,1726,360,4172270.00,1173,67.96,55.95,-3.70
27-December-2017,2431.00,2442.00,2424.25,2429.15,2432.417331812998859749,877,210,2133230.00,653,74.46,17.75,-1.85
26-December-2017,2449.95,2457.05,2417.90,2421.65,2433.045801526717557251,917,277,2231103.00,598,65.21,39.15,-28.30
22-December-2017,2440.00,2480.00,2420.10,2437.20,2450.646033653846153846,1664,262,4077875.00,908,54.57,59.90,-2.80
21-December-2017,2427.95,2475.00,2420.00,2452.70,2437.233295583238958097,883,145,2152077.00,705,79.84,55.00,24.75
20-December-2017,2439.80,2439.85,2402.05,2412.95,2424.080932121446528717,10342,269,25069845.00,9640,93.21,37.80,-26.85
19-December-2017,2380.05,2442.00,2380.00,2435.65,2411.611111111111111111,1656,259,3993628.00,1051,63.47,62.00,55.60
18-December-2017,2373.00,2420.00,2344.85,2392.15,2387.175582990397805212,2187,586,5220753.00,1342,61.36,75.15,19.15
15-December-2017,2401.00,2438.00,2352.00,2370.55,2389.587055606198723792,2194,538,5242754.00,1035,47.17,86.00,-30.45
14-December-2017,2412.05,2454.00,2390.00,2396.40,2412.353535353535353535,1089,186,2627053.00,661,60.70,64.00,-15.65
13-December-2017,2442.00,2469.20,2411.05,2419.20,2434.146757679180887372,1172,215,2852820.00,727,62.03,58.15,-22.80
12-December-2017,2450.65,2455.00,2437.00,2443.00,2448.499178981937602627,609,129,1491136.00,441,72.41,18.00,-7.65
11-December-2017,2473.60,2493.00,2445.00,2450.65,2459.741518578352180936,1238,296,3045160.00,704,56.87,48.00,-22.95
8-December-2017,2449.95,2487.00,2443.45,2460.80,2462.000000000000000000,1651,261,4064762.00,1028,62.27,43.55,10.85
7-December-2017,2438.00,2494.00,2438.00,2449.95,2457.821015138023152270,1123,182,2760133.00,778,69.28,56.00,11.95
6-December-2017,2483.00,2519.00,2443.00,2447.80,2468.713414634146341463,984,243,2429214.00,636,64.63,76.00,-35.20
5-December-2017,2453.40,2490.00,2442.00,2468.00,2456.459813084112149532,535,143,1314206.00,273,51.03,48.00,14.60
4-December-2017,2498.70,2498.70,2410.10,2441.30,2450.645917542441390460,1237,237,3031449.00,467,37.75,88.60,-57.40
1-December-2017,2488.90,2518.00,2450.00,2456.40,2466.690831556503198294,938,236,2313756.00,489,52.13,68.00,-32.50
30-November-2017,2464.70,2498.95,2446.00,2478.75,2466.898488120950323974,926,179,2284348.00,648,69.98,52.95,14.05
29-November-2017,2469.00,2487.80,2436.00,2454.05,2459.206923682140047206,1271,279,3125652.00,610,47.99,51.80,-14.95
28-November-2017,2494.00,2557.85,2460.00,2466.45,2488.582375478927203065,1044,306,2598080.00,607,58.14,97.85,-27.55
27-November-2017,2510.00,2548.00,2460.00,2482.15,2492.873489121676067687,1241,294,3093656.00,702,56.57,88.00,-27.85
24-November-2017,2500.00,2509.95,2475.05,2485.05,2487.572046109510086455,2082,376,5179125.00,1356,65.13,34.90,-14.95
23-November-2017,2504.60,2519.00,2485.05,2504.80,2501.230330672748004561,877,190,2193579.00,377,42.99,33.95,0.20
22-November-2017,2490.00,2577.95,2488.15,2495.65,2514.795620437956204379,822,197,2067162.00,346,42.09,89.80,5.65
21-November-2017,2490.00,2512.00,2473.25,2490.60,2482.383561643835616438,730,161,1812140.00,386,52.88,38.75,0.60
20-November-2017,2520.00,2520.00,2470.00,2488.85,2491.791449426485922836,959,187,2389628.00,468,48.80,50.00,-31.15
17-November-2017,2560.00,2595.85,2483.75,2511.40,2518.847887323943661971,1065,320,2682573.00,383,35.96,112.10,-48.60
16-November-2017,2550.00,2587.00,2500.00,2534.20,2534.857142857142857142,1162,222,2945504.00,607,52.24,87.00,-15.80
15-November-2017,2599.80,2599.80,2540.00,2551.20,2555.803977272727272727,1056,225,2698929.00,642,60.80,59.80,-48.60
14-November-2017,2633.60,2633.60,2580.00,2595.05,2600.618122977346278317,618,168,1607182.00,323,52.27,53.60,-38.55
13-November-2017,2635.00,2657.60,2611.00,2629.45,2623.297841726618705035,695,187,1823192.00,392,56.40,46.60,-5.55
10-November-2017,2644.00,2665.00,2614.95,2631.25,2630.529569892473118279,372,119,978557.00,134,36.02,50.05,-12.75
9-November-2017,2620.00,2654.65,2596.35,2625.65,2614.737154150197628458,1012,207,2646114.00,607,59.98,58.30,5.65
8-November-2017,2674.00,2674.00,2597.00,2615.60,2617.285496183206106870,1310,234,3428644.00,737,56.26,77.00,-58.40
7-November-2017,2660.05,2686.10,2627.40,2638.45,2648.783911671924290220,1268,294,3358658.00,739,58.28,58.70,-21.60
6-November-2017,2656.20,2700.00,2632.30,2663.05,2663.968085106382978723,2256,306,6009912.00,1598,70.83,67.70,6.85
3-November-2017,2612.30,2680.00,2576.05,2655.60,2622.721037463976945244,1735,433,4550421.00,961,55.39,103.95,43.30
2-November-2017,2648.00,2657.00,2600.00,2616.35,2632.745697896749521988,1046,224,2753852.00,551,52.68,57.00,-31.65
1-November-2017,2593.45,2640.00,2581.90,2626.70,2614.599867724867724867,1512,370,3953275.00,874,57.80,58.10,33.25
31-October-2017,2566.00,2597.00,2550.00,2576.05,2572.347374847374847374,3276,585,8427010.00,2630,80.28,47.00,10.05
30-October-2017,2530.00,2576.05,2530.00,2551.60,2552.824583075972822730,1619,321,4133023.00,770,47.56,46.05,21.60
27-October-2017,2530.00,2538.00,2496.75,2531.05,2517.149560117302052785,1705,276,4291740.00,1271,74.55,41.25,1.05
26-October-2017,2440.00,2538.00,2440.00,2510.55,2507.092256313921936965,4791,742,12011479.00,2702,56.40,98.00,70.55
25-October-2017,2454.90,2460.00,2381.10,2422.80,2428.880736392742796157,3748,722,9103445.00,1491,39.78,78.90,-32.10
24-October-2017,2448.00,2465.00,2425.00,2447.00,2437.739635157545605306,603,145,1469957.00,447,74.13,40.00,-1.00
