Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-Jun-17,4250,4305.55,4250,4295.05,4295.070968,155,57,665736,123,79.35,55.55,45.05
12-Jun-17,4249,4298,4221,4251.75,4256.366304,920,63,3915857,324,35.22,77,2.75
09-Jun-17,4200,4253.45,4183,4237.2,4230.846875,320,46,1353871,276,86.25,70.45,37.2
08-Jun-17,4200,4217,4151,4206.4,4190.895988,673,70,2820473,545,80.98,66,6.4
07-Jun-17,4185.05,4216.95,4184.95,4206.7,4191.581633,196,55,821550,116,59.18,32,21.65
06-Jun-17,4203.65,4217,4180,4202.9,4199.254438,338,39,1419348,269,79.59,37,-0.75
05-Jun-17,4217,4217,4154,4209.3,4185.076923,325,95,1360150,216,66.46,63,-7.7
02-Jun-17,4200,4200,4143.75,4187.55,4169.678571,532,57,2218269,403,75.75,56.25,-12.45
01-Jun-17,4120,4213.5,4120,4199.25,4181.838663,688,88,2877105,364,52.91,93.5,79.25
31-May-17,4112,4345,4112,4161.6,4174.234899,149,60,621961,68,45.64,233,49.6
30-May-17,4007.1,4160,4007.1,4153.95,4092.742925,424,99,1735323,290,68.4,152.9,146.85
29-May-17,4078.85,4080,3996,4009.2,4014.533714,875,171,3512717,436,49.83,84,-69.65
26-May-17,4060,4130,4060,4103.5,4114.481319,455,80,1872089,95,20.88,70,43.5
25-May-17,4057,4120.8,4050,4101.35,4087.378277,801,131,3273990,345,43.07,70.8,44.35
24-May-17,4159.6,4234,4080,4098.05,4123.426868,1258,120,5187271,963,76.55,154,-61.55
23-May-17,4164,4179,4100,4122,4143.246753,462,152,1914180,368,79.65,79,-42
22-May-17,4197.5,4238,4161,4180,4187.689024,164,60,686781,103,62.8,77,-17.5
19-May-17,4355,4355,4178.75,4206.75,4205.940097,1035,178,4353148,792,76.52,176.25,-148.25
18-May-17,4210,4225,4200,4205,4210.39,100,40,421039,90,90,25,-5
17-May-17,4203,4250,4200.05,4220.55,4223.411885,488,59,2061025,139,28.48,49.95,17.55
16-May-17,4205.05,4243.2,4200,4218.15,4223.420455,264,46,1114983,44,16.67,43.2,13.1
15-May-17,4270,4270,4194.95,4199,4215.149351,1386,84,5842197,1339,96.61,75.05,-71
12-May-17,4300.95,4333.2,4270.5,4297,4299.609756,82,32,352568,51,62.2,62.7,-3.95
11-May-17,4273.15,4329,4210.9,4298.15,4304.276267,1361,139,5858120,363,26.67,118.1,25
10-May-17,4259.9,4259.9,4175,4219.7,4209.813953,473,106,1991242,297,62.79,84.9,-40.2
09-May-17,4175.1,4215,4090,4199.05,4167.92562,363,84,1512957,149,41.05,125,23.95
08-May-17,4280.05,4283.5,4161.05,4189.2,4221.639631,1085,185,4580479,287,26.45,122.45,-90.85
05-May-17,4210,4369,4199.95,4268.85,4264.923493,1294,240,5518811,961,74.27,169.05,58.85
04-May-17,4135.1,4179.95,4105.05,4163.65,4136.723232,990,273,4095356,547,55.25,74.9,28.55
03-May-17,4251,4298.3,4115,4121.45,4179.677675,1514,340,6328032,1196,79,183.3,-129.55
02-May-17,4441.05,4441.05,4260.05,4263.5,4313.347548,938,231,4045920,542,57.78,181,-177.55
28-Apr-17,4360,4429.9,4356,4419,4391.827206,816,83,3583731,357,43.75,73.9,59
27-Apr-17,4435,4435,4375,4378.15,4395.099483,774,153,3401807,660,85.27,60,-56.85
26-Apr-17,4434.95,4499.5,4434,4451.9,4448.900524,382,92,1699480,290,75.92,65.5,16.95
25-Apr-17,4419.95,4487.7,4419.9,4445.7,4443.431884,345,85,1532984,242,70.14,67.8,25.75
24-Apr-17,4579.05,4579.05,4450,4470.35,4499.192308,572,133,2573538,423,73.95,129.05,-108.7
21-Apr-17,4622.1,4632.5,4566,4584.25,4601.186813,273,58,1256124,214,78.39,66.5,-37.85
20-Apr-17,4800,4800,4600,4645.1,4638.261224,245,76,1136374,199,81.22,200,-154.9
19-Apr-17,4605.15,4640.1,4598.75,4614.35,4614.62766,94,29,433775,65,69.15,41.35,9.2
18-Apr-17,4674,4728.65,4610,4684.4,4687.643678,435,88,2039125,302,69.43,118.65,10.4
17-Apr-17,4845.55,4845.55,4701.1,4725.65,4729.686957,115,35,543914,88,76.52,144.45,-119.9
13-Apr-17,4712,4825,4670,4775.15,4787.812261,522,110,2499238,382,73.18,155,63.15
12-Apr-17,4849,4849,4667,4719.8,4728.77037,270,98,1276768,156,57.78,182,-129.2
11-Apr-17,4786.05,4786.05,4701,4710.4,4735.456853,197,71,932885,150,76.14,85.05,-75.65
10-Apr-17,4701.5,4800.75,4701.5,4755.55,4756.736842,228,87,1084536,120,52.63,99.25,54.05
07-Apr-17,4815.85,4825,4760,4770.2,4790.72028,143,102,685073,74,51.75,65,-45.65
06-Apr-17,4755.05,4863.6,4755.05,4826.25,4826.639706,680,191,3282115,502,73.82,108.55,71.2
05-Apr-17,4788,4788,4710,4771,4751.689266,1416,346,6728392,740,52.26,78,-17
03-Apr-17,4640.05,4775.8,4632,4751.25,4737.788256,562,147,2662637,377,67.08,143.8,111.2
31-Mar-17,4580.95,4638.85,4570,4638.85,4579.863354,322,110,1474716,193,59.94,68.85,57.9
30-Mar-17,4603.9,4650,4551,4559.6,4585.157088,261,70,1196726,199,76.25,99,-44.3
29-Mar-17,4625.4,4625.4,4551.55,4575.5,4580.033473,717,72,3283884,539,75.17,73.85,-49.9
28-Mar-17,4663.45,4663.45,4590,4610.05,4614.486486,148,56,682944,116,78.38,73.45,-53.4
27-Mar-17,4665,4665,4586.55,4608.75,4606.215496,413,104,1902367,278,67.31,78.45,-56.25
24-Mar-17,4754.15,4787.4,4651.1,4674.45,4701.820711,647,154,3042078,457,70.63,136.3,-79.7
23-Mar-17,4527,4825,4527,4797.4,4716.268887,2012,510,9489133,1265,62.87,298,270.4
22-Mar-17,4485,4528.9,4485,4508.75,4504.866744,863,64,3887700,829,96.06,43.9,23.75
21-Mar-17,4518,4518.85,4490,4504,4499.922481,129,21,580490,121,93.8,28.85,-14
20-Mar-17,4499.9,4519,4480.2,4499.85,4500.040644,20126,69,90567818,20060,99.67,38.8,-0.05
17-Mar-17,4569.25,4575.85,4425,4479.65,4492.047583,1324,157,5947471,866,65.41,150.85,-89.6
16-Mar-17,4500,4620,4500,4592.85,4584.027248,367,102,1682338,308,83.92,120,92.85
15-Mar-17,4455,4510,4455,4490.45,4479.69418,3780,91,16933244,3695,97.75,55,35.45
14-Mar-17,4501.35,4506.3,4366.05,4470,4432.237327,1302,366,5770773,825,63.36,140.25,-31.35
10-Mar-17,4431.95,4492.85,4430,4480,4473.265152,132,41,590471,121,91.67,62.85,48.05
09-Mar-17,4437.05,4455,4436.55,4450,4449.996722,64066,38,285093490,64061,99.99,18.45,12.95
08-Mar-17,4478.9,4480,4448.3,4450,4462.026316,76,38,339114,69,90.79,31.7,-28.9
07-Mar-17,4499,4499,4450,4480,4475.391941,273,93,1221782,256,93.77,49,-19
06-Mar-17,4500,4500,4467.25,4482.65,4487.597668,343,123,1539246,237,69.1,32.75,-17.35
03-Mar-17,4440.3,4499.95,4436.5,4475.7,4463.690909,55,20,245503,42,76.36,63.45,35.4
02-Mar-17,4475,4485,4390,4430.8,4422.115972,1440,186,6367847,1011,70.21,95,-44.2
01-Mar-17,4455.05,4489.95,4428.45,4464.15,4474.842999,50522,227,226078018,50345,99.65,61.5,9.1
28-Feb-17,4511.25,4512,4465.1,4482.35,4484.963855,166,44,744504,145,87.35,46.9,-28.9
27-Feb-17,4526.75,4540,4490,4498.85,4521.008787,133034,106,601447883,132926,99.92,50,-27.9
23-Feb-17,4515.05,4547,4501,4520.1,4518.27907,258,103,1165716,142,55.04,46,5.05
22-Feb-17,4549.95,4551,4499.95,4523.35,4518.726708,322,47,1455030,298,92.55,51.05,-26.6
21-Feb-17,4508.45,4729.55,4477.85,4543.3,4533.79822,674,166,3055780,483,71.66,251.7,34.85
20-Feb-17,4469.5,4525,4469.5,4491.45,4490.565217,391,47,1755811,324,82.86,55.5,21.95
17-Feb-17,4498.4,4500,4470,4500,4488.419753,81,22,363562,72,88.89,30,1.6
16-Feb-17,4438.05,4510,4424.6,4445.2,4443.372881,177,51,786477,153,86.44,85.4,7.15
15-Feb-17,4463.8,4463.8,4416,4423.3,4436.304569,197,89,873952,119,60.41,47.8,-40.5
14-Feb-17,4480,4483.95,4410,4441.75,4450.045593,329,139,1464065,192,58.36,73.95,-38.25
13-Feb-17,4530.9,4530.9,4452,4462.35,4485.941392,273,101,1224662,183,67.03,78.9,-68.55
10-Feb-17,4580,4595,4510,4514.4,4537.780919,283,89,1284192,236,83.39,85,-65.6
09-Feb-17,4649.85,4649.85,4580,4595.05,4605.228137,789,138,3633525,579,73.38,69.85,-54.8
08-Feb-17,4625,4652.05,4600,4612.65,4628.339776,983,142,4549658,781,79.45,52.05,-12.35
07-Feb-17,4620,4654.55,4580,4627.35,4622.558884,2904,323,13423911,2109,72.62,74.55,7.35
06-Feb-17,4475,4675.5,4450,4565.75,4602.941435,2954,788,13597089,1064,36.02,225.5,90.75
03-Feb-17,4450.05,4475,4425,4439.55,4446.481928,249,64,1107174,221,88.76,50,-10.5
02-Feb-17,4400,4460,4400,4434.95,4426.042735,819,136,3624929,575,70.21,60,34.95
01-Feb-17,4477,4477,4351,4398.7,4386.992701,411,77,1803054,381,92.7,126,-78.3
31-Jan-17,4400,4400,4360,4373,4376.306972,961,220,4205631,748,77.84,40,-27
30-Jan-17,4421.25,4423.95,4380,4394.6,4404.461005,577,112,2541374,344,59.62,43.95,-26.65
27-Jan-17,4424,4425,4399.95,4421.2,4413.458861,316,47,1394653,298,94.3,25.05,-2.8
25-Jan-17,4400,4427,4385,4399.95,4403.821767,634,73,2792023,577,91.01,42,-0.05
24-Jan-17,4351,4450,4351,4441.25,4416.863636,242,34,1068881,224,92.56,99,90.25
23-Jan-17,4405.6,4416,4370,4374.55,4391.924419,516,102,2266233,377,73.06,46,-31.05
20-Jan-17,4430,4431.95,4400,4404,4409.832278,316,89,1393507,205,64.87,31.95,-26
19-Jan-17,4438.6,4449.95,4412.5,4426.2,4442.461771,1321,64,5868492,1208,91.45,37.45,-12.4
18-Jan-17,4450,4490.5,4406,4419.05,4434.20155,516,114,2288048,420,81.4,84.5,-30.95
17-Jan-17,4454.7,4470,4420,4457.65,4441.868633,373,69,1656817,248,66.49,50,2.95
16-Jan-17,4500,4500,4425,4438.4,4449.344086,930,223,4137890,581,62.47,75,-61.6
13-Jan-17,4487.55,4550,4471.1,4490.85,4496.646792,1761,279,7918595,1265,71.83,78.9,3.3
12-Jan-17,4549,4549,4491,4498.45,4514.325581,559,86,2523508,444,79.43,58,-50.55
11-Jan-17,4539.95,4553.35,4508.65,4540.3,4540.365297,219,46,994340,146,66.67,44.7,0.35
10-Jan-17,4650,4650,4451,4519.55,4533.06163,1006,118,4560260,760,75.55,199,-130.45
09-Jan-17,4599.15,4626,4551.05,4600,4594.253012,83,20,381323,76,91.57,74.95,0.85
06-Jan-17,4610,4614,4581,4599.15,4601.131687,243,49,1118075,206,84.77,33,-10.85
05-Jan-17,4603.05,4650,4600,4600,4624.151515,99,33,457791,86,86.87,50,-3.05
04-Jan-17,4650,4650,4602.3,4609.85,4629.075188,133,62,615667,50,37.59,47.7,-40.15
03-Jan-17,4675.25,4720,4640,4644.25,4662.717172,99,58,461609,51,51.52,80,-31
02-Jan-17,4638.85,4700,4638.85,4695.3,4687.950549,182,72,853207,103,56.59,61.15,56.45
