Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2018,1432.80,1455.00,1432.80,1438.55,1437.549473124944655981,56465,1078,81171231.00,51825,91.78,22.20,5.75
4-January-2018,1416.15,1447.95,1413.70,1432.65,1435.370014972097454743,14694,1107,21091327.00,4829,32.86,34.25,16.50
3-January-2018,1407.00,1422.80,1404.90,1416.95,1415.268619734732546276,6861,687,9710158.00,1625,23.68,17.90,9.95
2-January-2018,1403.90,1424.95,1393.65,1396.60,1403.186063641720683559,6788,569,9524827.00,2679,39.47,31.30,-7.30
1-January-2018,1402.95,1409.85,1391.20,1396.25,1403.182031708749266001,1703,218,2389619.00,772,45.33,18.65,-6.70
29-December-2017,1399.80,1407.00,1391.20,1399.50,1402.349642741149723936,61580,352,86356691.00,59363,96.40,15.80,-0.30
28-December-2017,1393.45,1433.40,1383.85,1388.15,1400.769022898591949935,42186,590,59092842.00,37724,89.42,49.55,-5.30
27-December-2017,1395.95,1408.00,1373.60,1387.00,1398.784562720848056537,81504,585,114006537.00,77512,95.10,34.40,-8.95
26-December-2017,1389.00,1399.90,1374.15,1391.05,1390.791544136884516770,95555,321,132897086.00,93518,97.87,25.75,2.05
22-December-2017,1390.00,1435.70,1373.00,1378.05,1379.134303882590281136,84763,738,116899561.00,77957,91.97,62.70,-11.95
21-December-2017,1386.10,1400.70,1373.00,1377.20,1386.007075888908544135,5653,520,7835098.00,2304,40.76,27.70,-8.90
20-December-2017,1395.90,1410.90,1382.50,1386.10,1396.364595019071124074,4457,500,6223597.00,1477,33.14,28.40,-9.80
19-December-2017,1386.70,1418.35,1386.70,1392.15,1402.721951219512195121,5740,514,8051624.00,1962,34.18,31.65,5.45
18-December-2017,1380.00,1416.10,1355.15,1386.55,1396.335461404526987811,5169,486,7217658.00,1517,29.35,60.95,6.55
15-December-2017,1368.00,1387.00,1364.00,1378.50,1375.883198562443845462,2226,347,3062716.00,1319,59.25,23.00,10.50
14-December-2017,1372.00,1372.40,1339.95,1348.45,1351.128446318520921180,6166,218,8331058.00,653,10.59,32.45,-23.55
13-December-2017,1370.00,1394.90,1346.25,1358.35,1379.441255262150784538,7839,343,10813440.00,905,11.54,48.65,-11.65
12-December-2017,1367.90,1383.55,1366.00,1368.55,1373.791264601320467242,1969,208,2704995.00,925,46.98,17.55,0.65
11-December-2017,1350.00,1386.00,1350.00,1372.00,1374.108529084846239347,67475,487,92717973.00,63574,94.22,36.00,22.00
8-December-2017,1377.00,1396.00,1335.00,1342.95,1366.510491562729273661,13630,1004,18625538.00,2628,19.28,61.00,-34.05
7-December-2017,1349.85,1380.75,1349.85,1371.50,1368.044992175273865414,2556,293,3496723.00,607,23.75,30.90,21.65
6-December-2017,1363.90,1367.45,1340.15,1343.80,1357.758108631456649077,82628,468,112188837.00,75505,91.38,27.30,-20.10
5-December-2017,1375.15,1378.00,1353.95,1362.60,1368.945707097401636398,47299,367,64749763.00,44615,94.33,24.05,-12.55
4-December-2017,1402.60,1412.85,1375.15,1383.50,1387.779698411091994737,49405,343,68563256.00,47426,95.99,37.70,-19.10
1-December-2017,1400.00,1412.00,1382.00,1389.80,1395.824685361006844778,4529,492,6321690.00,967,21.35,30.00,-10.20
30-November-2017,1397.45,1418.00,1382.05,1394.55,1390.093090318322587196,196970,610,273806636.00,192522,97.74,35.95,-2.90
29-November-2017,1416.95,1444.00,1400.00,1406.55,1421.381998895637769188,9055,786,12870614.00,3232,35.69,44.00,-10.40
28-November-2017,1389.55,1415.05,1389.55,1411.85,1409.920066205822217895,82168,462,115850312.00,79806,97.13,25.50,22.30
27-November-2017,1410.65,1410.95,1380.60,1386.70,1391.477958937198067632,3312,330,4608575.00,1223,36.93,30.35,-23.95
24-November-2017,1404.45,1419.20,1400.00,1410.65,1410.162703379224030037,1598,161,2253440.00,646,40.43,19.20,6.20
23-November-2017,1405.00,1415.00,1396.55,1411.75,1406.184620174346201743,3212,275,4516665.00,1203,37.45,18.45,6.75
22-November-2017,1381.25,1421.35,1381.15,1407.75,1401.471186440677966101,4425,442,6201510.00,1593,36.00,40.20,26.50
21-November-2017,1384.00,1386.00,1371.65,1382.60,1378.011317704122877930,1237,127,1704600.00,479,38.72,14.35,-1.40
20-November-2017,1384.15,1390.00,1356.65,1384.35,1377.378667908709827666,4294,474,5914464.00,1095,25.50,33.35,0.20
17-November-2017,1372.00,1387.15,1350.00,1373.80,1367.013748329196104640,5237,425,7159051.00,2229,42.56,37.15,1.80
16-November-2017,1367.00,1374.50,1344.65,1365.90,1359.086276083467094703,2492,203,3386843.00,1267,50.84,29.85,-1.10
15-November-2017,1370.00,1370.00,1325.05,1353.40,1347.538651518893553963,4049,325,5456184.00,1558,38.48,44.95,-16.60
14-November-2017,1355.35,1370.00,1355.35,1361.40,1363.060240963855421686,1577,205,2149546.00,651,41.28,14.65,6.05
13-November-2017,1363.00,1368.00,1350.00,1356.90,1359.456452348381212950,2193,229,2981288.00,1114,50.80,18.00,-6.10
10-November-2017,1349.00,1360.00,1334.00,1354.60,1350.645107794361525704,2412,342,3257756.00,1052,43.62,26.00,5.60
9-November-2017,1319.00,1360.10,1319.00,1349.30,1341.350974930362116991,2154,299,2889270.00,727,33.75,41.10,30.30
8-November-2017,1340.00,1357.10,1308.00,1316.85,1330.812151137827393731,4658,760,6198923.00,1538,33.02,49.10,-23.15
7-November-2017,1377.95,1387.50,1325.00,1334.30,1369.043925572030343438,113237,877,155026427.00,102457,90.48,62.50,-43.65
6-November-2017,1386.95,1386.95,1358.00,1362.60,1374.753220738040310254,105333,529,144806881.00,102158,96.99,28.95,-24.35
3-November-2017,1396.45,1402.00,1380.00,1381.15,1393.960552768723283820,51233,321,71416781.00,49329,96.28,22.00,-15.30
2-November-2017,1395.00,1401.00,1375.00,1388.60,1392.038928008806726516,52687,221,73342355.00,51256,97.28,26.00,-6.40
1-November-2017,1387.05,1398.45,1379.00,1389.95,1387.154965849288993393,53586,435,74332086.00,51390,95.90,19.45,2.90
31-October-2017,1400.00,1406.95,1369.95,1382.85,1393.657774886141834743,13833,653,19278468.00,9460,68.39,37.00,-17.15
30-October-2017,1403.00,1419.55,1390.00,1401.20,1414.747249721185752247,72629,351,102751678.00,70552,97.14,29.55,-1.80
27-October-2017,1405.30,1412.00,1390.00,1403.00,1403.688296661608497723,158160,1093,222007341.00,150873,95.39,22.00,-2.30
26-October-2017,1387.00,1410.00,1356.65,1399.55,1404.049806235687863308,158956,730,223182141.00,150368,94.60,53.35,12.55
25-October-2017,1355.65,1391.00,1335.00,1384.95,1373.082796500983250830,14747,1310,20248852.00,5251,35.61,56.00,29.30
24-October-2017,1348.00,1365.00,1340.00,1356.40,1357.022414193444440758,211027,1087,286368369.00,199706,94.64,25.00,8.40
23-October-2017,1350.85,1354.65,1331.05,1332.00,1343.735955056179775280,3026,328,4066145.00,1333,44.05,23.60,-18.85
19-October-2017,1340.50,1352.80,1330.00,1339.75,1338.053691275167785234,1341,140,1794330.00,776,57.87,22.80,-0.75
18-October-2017,1346.00,1360.00,1306.65,1325.85,1332.429833990206616505,8373,507,11156435.00,3349,40.00,53.35,-20.15
17-October-2017,1345.00,1357.50,1340.55,1342.80,1348.394032134659525631,2614,292,3524702.00,982,37.57,16.95,-2.20
16-October-2017,1346.50,1371.25,1346.50,1354.45,1360.154207804419370004,4254,356,5786096.00,1729,40.64,24.75,7.95
13-October-2017,1355.05,1359.95,1341.35,1346.45,1350.192880794701986754,3624,307,4893099.00,1556,42.94,18.60,-8.60
12-October-2017,1338.65,1371.50,1338.65,1359.85,1344.417240208635535940,32401,439,43560463.00,29670,91.57,32.85,21.20
11-October-2017,1360.65,1364.00,1338.15,1349.40,1349.279235596120935539,3506,447,4730573.00,1228,35.03,25.85,-11.25
10-October-2017,1385.00,1389.95,1350.00,1353.60,1362.626751455054968743,9278,548,12642451.00,6014,64.82,39.95,-31.40
9-October-2017,1375.00,1388.10,1361.05,1367.45,1371.753875968992248062,3612,463,4954775.00,1727,47.81,27.05,-7.55
6-October-2017,1394.00,1410.00,1365.25,1368.70,1377.646928365491239742,4509,584,6211810.00,2193,48.64,44.75,-25.30
5-October-2017,1410.00,1410.00,1380.00,1387.95,1388.560029017047515415,2757,375,3828260.00,1163,42.18,30.00,-22.05
4-October-2017,1390.00,1403.95,1375.00,1380.95,1386.068999507146377525,4058,340,5624668.00,1657,40.83,28.95,-9.05
3-October-2017,1402.55,1415.85,1386.85,1394.20,1397.094081272084805653,2264,288,3163021.00,471,20.80,29.00,-8.35
29-September-2017,1408.75,1428.00,1386.85,1396.05,1411.663415646399667980,4819,579,6802806.00,999,20.73,41.15,-12.70
28-September-2017,1441.00,1441.00,1403.15,1408.70,1413.464162514373323112,5218,596,7375456.00,1774,34.00,37.85,-32.30
27-September-2017,1425.90,1444.00,1407.45,1437.65,1429.055451802901881913,6961,654,9947655.00,2855,41.01,36.55,11.75
26-September-2017,1450.00,1450.00,1411.20,1431.90,1429.991487230846269404,9985,703,14278465.00,861,8.62,38.80,-18.10
25-September-2017,1440.80,1445.00,1380.00,1429.05,1403.073064656422151348,6898,775,9678398.00,1903,27.59,65.00,-11.75
22-September-2017,1445.00,1446.00,1392.80,1424.00,1420.102948250979314136,14551,1274,20663918.00,7802,53.62,53.20,-21.00
21-September-2017,1473.25,1479.40,1432.00,1446.05,1447.326162260711030082,10970,909,15877168.00,3648,33.25,47.40,-27.20
20-September-2017,1454.65,1493.00,1454.65,1466.60,1472.443438336946818007,23523,1893,34636287.00,5254,22.34,38.35,11.95
19-September-2017,1425.75,1454.00,1425.00,1440.45,1440.316735505583601040,13074,1076,18830701.00,4103,31.38,29.00,14.70
18-September-2017,1434.30,1439.00,1413.00,1418.65,1424.393618701626915179,6331,693,9017836.00,2168,34.24,26.00,-15.65
15-September-2017,1430.00,1436.95,1400.80,1420.75,1417.786097477456911311,8761,998,12421224.00,2487,28.39,36.15,-9.25
14-September-2017,1399.60,1428.00,1382.85,1422.70,1415.344589323526133957,17946,1684,25399774.00,3875,21.59,45.15,23.10
13-September-2017,1382.00,1402.00,1379.00,1385.25,1389.092618065107748739,8724,889,12118444.00,1481,16.98,23.00,3.25
12-September-2017,1370.00,1420.95,1370.00,1392.55,1402.363251905848311167,17971,1694,25201870.00,5173,28.79,50.95,22.55
11-September-2017,1349.40,1371.00,1345.50,1363.90,1360.329104932007306677,9854,1857,13404683.00,4527,45.94,25.50,14.50
8-September-2017,1352.35,1370.00,1332.60,1340.95,1349.137030339561985131,4977,491,6714655.00,1129,22.68,37.40,-11.40
7-September-2017,1331.95,1362.20,1329.45,1340.90,1345.877769289533995416,6545,656,8808770.00,1715,26.20,32.75,8.95
6-September-2017,1321.45,1341.00,1314.00,1335.15,1325.126883281902341622,5509,509,7300124.00,1067,19.37,27.00,13.70
5-September-2017,1302.00,1365.00,1302.00,1341.75,1336.818859649122807017,13680,1027,18287682.00,2139,15.64,63.00,39.75
4-September-2017,1339.95,1342.50,1298.35,1315.55,1313.882189497082522923,7198,677,9457324.00,3076,42.73,44.15,-24.40
1-September-2017,1360.00,1372.00,1325.00,1332.45,1346.528707052441229656,8848,668,11914086.00,3561,40.25,47.00,-27.55
31-August-2017,1356.45,1356.45,1335.05,1343.75,1340.561347683668694431,10685,688,14323898.00,,,21.40,-12.70
30-August-2017,1353.00,1367.00,1340.00,1347.30,1347.109044259140474663,3118,299,4200286.00,735,23.57,27.00,-5.70
29-August-2017,1350.00,1362.90,1349.90,1352.80,1351.719464825205006473,2317,185,3131934.00,1605,69.27,13.00,2.80
28-August-2017,1358.80,1371.90,1348.00,1361.70,1361.288590604026845637,2831,336,3853808.00,657,23.21,23.90,2.90
24-August-2017,1357.00,1360.05,1332.65,1350.50,1342.977112676056338028,6248,411,8390921.00,1732,27.72,27.40,-6.50
23-August-2017,1354.00,1361.60,1347.35,1354.10,1352.487881649354737173,3177,292,4296854.00,1685,53.04,14.25,0.10
22-August-2017,1356.00,1361.00,1327.60,1350.85,1339.020114942528735632,3132,333,4193811.00,735,23.47,33.40,-5.15
21-August-2017,1382.80,1382.80,1337.85,1351.65,1359.016027475672581568,1747,256,2374201.00,504,28.85,44.95,-31.15
18-August-2017,1354.40,1377.00,1336.00,1363.00,1350.319348557266772880,5649,423,7627954.00,1237,21.90,41.00,8.60
17-August-2017,1360.85,1374.00,1351.00,1368.60,1365.242767598842815814,4148,529,5663027.00,708,17.07,23.00,7.75
16-August-2017,1356.85,1374.95,1335.00,1360.50,1347.683165672571886406,11233,899,15138525.00,1397,12.44,39.95,3.65
14-August-2017,1351.00,1355.00,1340.05,1347.35,1347.834577114427860696,3216,429,4334636.00,1182,36.75,14.95,-3.65
11-August-2017,1337.00,1347.70,1292.10,1336.25,1321.801798603715536622,8451,861,11170547.00,1566,18.53,55.60,-0.75
10-August-2017,1394.80,1394.80,1337.05,1342.30,1353.775406907502977371,10076,1193,13640641.00,4429,43.96,57.75,-52.50
9-August-2017,1390.05,1399.00,1365.00,1388.30,1384.487949134999260683,6763,663,9363292.00,2580,38.15,34.00,-1.75
8-August-2017,1402.95,1419.30,1385.00,1389.10,1396.306605323693723299,6086,645,8497922.00,2603,42.77,34.30,-13.85
7-August-2017,1416.30,1424.85,1395.90,1400.65,1406.159198664440734557,14975,1181,21057234.00,7249,48.41,28.95,-15.65
4-August-2017,1396.15,1432.50,1386.00,1424.85,1404.501394842484860855,14697,1106,20641957.00,3016,20.52,46.50,28.70
3-August-2017,1415.90,1430.05,1391.00,1410.85,1420.348538190724016531,13066,916,18558274.00,6350,48.60,39.05,-5.05
2-August-2017,1429.10,1435.00,1410.10,1412.70,1419.667606768734891216,7446,567,10570845.00,3085,41.43,24.90,-16.40
1-August-2017,1427.55,1431.00,1418.00,1427.10,1424.174609695973705834,7302,518,10399323.00,2684,36.76,13.00,-0.45
31-July-2017,1423.00,1445.00,1415.55,1427.60,1424.736561528209684584,6753,545,9621246.00,2779,41.15,29.45,4.60
28-July-2017,1427.30,1445.35,1409.65,1424.45,1424.290784982935153583,7325,682,10432930.00,2234,30.50,35.70,-2.85
27-July-2017,1443.00,1443.85,1423.55,1427.05,1431.546234631147540983,7808,744,11177513.00,3628,46.47,20.30,-15.95
26-July-2017,1432.05,1471.00,1432.05,1444.65,1449.936947624414259445,16859,1326,24444487.00,4718,27.99,38.95,12.60
25-July-2017,1446.00,1447.00,1425.00,1432.05,1434.616532721010332950,16549,1529,23741469.00,5951,35.96,22.00,-13.95
24-July-2017,1478.75,1478.75,1433.35,1448.15,1448.450107991360691144,11575,965,16765810.00,3020,26.09,45.40,-30.60
21-July-2017,1461.00,1483.00,1445.05,1461.40,1465.571189679885332059,20930,1754,30674405.00,5036,24.06,37.95,0.40
20-July-2017,1464.95,1548.40,1440.00,1458.70,1500.476622420966235530,141332,9931,212065362.00,21768,15.40,108.40,-6.25
19-July-2017,1440.00,1463.90,1430.30,1452.65,1450.862145524270864870,9909,731,14376593.00,2701,27.26,33.60,12.65
18-July-2017,1460.00,1460.00,1175.00,1424.50,1344.029082699777563825,30121,1871,40483500.00,9595,31.85,285.00,-35.50
17-July-2017,1470.10,1474.95,1432.50,1445.65,1444.969967275414335479,18946,1438,27376401.00,4441,23.44,42.45,-24.45
14-July-2017,1483.80,1485.50,1460.00,1468.45,1473.466259711431742508,9010,578,13275931.00,4182,46.42,25.50,-15.35
13-July-2017,1485.00,1504.00,1473.00,1476.85,1480.361996357842021397,35144,835,52025842.00,28172,80.16,31.00,-8.15
12-July-2017,1470.00,1477.55,1454.10,1458.45,1465.818172282129819997,47666,1156,69869689.00,35916,75.35,23.45,-11.55
11-July-2017,1455.55,1494.95,1455.55,1467.40,1471.878154464780920687,57696,1114,84921482.00,46450,80.51,39.40,11.85
10-July-2017,1452.00,1480.00,1450.00,1455.40,1464.292451683481220371,8227,440,12046734.00,4100,49.84,30.00,3.40
7-July-2017,1457.70,1469.95,1443.80,1452.90,1453.032768361581920903,6195,358,9001538.00,2658,42.91,26.15,-4.80
6-July-2017,1454.80,1460.80,1439.20,1445.75,1455.665220063347988464,105765,414,153958432.00,2000,1.89,21.60,-9.05
5-July-2017,1449.05,1473.50,1432.55,1438.20,1439.595586244245870565,7386,665,10632853.00,2264,30.65,40.95,-10.85
4-July-2017,1450.00,1470.00,1446.05,1449.90,1453.464070213933077345,1823,262,2649665.00,620,34.01,23.95,-0.10
3-July-2017,1454.00,1470.95,1437.00,1448.65,1454.093783742094709239,71313,522,103695790.00,66796,93.67,33.95,-5.35
30-June-2017,1419.25,1460.00,1411.25,1451.10,1448.465155331654072208,4764,529,6900488.00,1390,29.18,48.75,31.85
29-June-2017,1458.00,1479.00,1435.00,1439.80,1459.975760456273764258,8416,804,12287156.00,1993,23.68,44.00,-18.20
28-June-2017,1443.00,1458.00,1425.80,1452.40,1443.189685623454609678,5662,892,8171340.00,1423,25.13,32.20,9.40
27-June-2017,1445.00,1457.00,1428.85,1442.95,1442.165058236272878535,9015,1135,13001118.00,2740,30.39,28.15,-2.05
23-June-2017,1500.35,1503.00,1430.20,1440.55,1454.957675818662774787,10963,1256,15950701.00,3068,27.99,72.80,-59.80
22-June-2017,1515.00,1528.00,1481.00,1486.30,1503.563168901463894697,8129,661,12222465.00,2879,35.42,47.00,-28.70
21-June-2017,1524.95,1556.95,1500.20,1506.30,1527.711385820920728206,29607,2029,45230951.00,6226,21.03,56.75,-18.65
20-June-2017,1514.00,1520.00,1491.00,1495.55,1502.560552407932011331,5648,597,8486462.00,2143,37.94,29.00,-18.45
19-June-2017,1511.20,1538.10,1497.00,1507.25,1517.721690090412675678,11171,973,16954469.00,2476,22.16,41.10,-3.95
16-June-2017,1510.00,1524.00,1500.00,1511.20,1509.472775564409030544,7530,865,11366330.00,3053,40.54,24.00,1.20
