Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-October-2017,1840.95,1854.00,1838.00,1849.00,1846.548556430446194225,381,75,703535.00,218,57.22,16.00,8.05
24-October-2017,1826.75,1849.95,1805.15,1838.35,1824.828046744574290484,599,133,1093072.00,255,42.57,44.80,11.60
23-October-2017,1830.00,1839.35,1819.00,1826.55,1830.436813186813186813,364,78,666279.00,232,63.74,20.35,-3.45
19-October-2017,1820.00,1836.00,1816.00,1825.90,1822.866242038216560509,314,73,572380.00,173,55.10,20.00,5.90
18-October-2017,1848.00,1859.95,1810.00,1815.65,1834.042452830188679245,636,148,1166451.00,239,37.58,49.95,-32.35
17-October-2017,1833.80,1875.00,1833.80,1847.20,1852.094339622641509433,318,93,588966.00,182,57.23,41.20,13.40
16-October-2017,1850.50,1919.00,1823.05,1850.65,1878.386223862238622386,2439,102,4581384.00,211,8.65,95.95,0.15
13-October-2017,1834.40,1840.00,1821.00,1830.00,1829.868750000000000000,480,60,878337.00,339,70.62,19.00,-4.40
12-October-2017,1830.00,1854.35,1815.00,1827.30,1830.629090909090909090,825,173,1510269.00,464,56.24,39.35,-2.70
11-October-2017,1856.20,1856.20,1835.25,1841.35,1845.232352941176470588,340,70,627379.00,232,68.24,20.95,-14.85
10-October-2017,1879.95,1880.00,1830.00,1838.65,1855.170087976539589442,682,153,1265226.00,321,47.07,50.00,-41.30
9-October-2017,1879.95,1880.00,1840.00,1851.80,1862.518518518518518518,999,165,1860656.00,400,40.04,40.00,-28.15
6-October-2017,1886.80,1928.00,1855.00,1862.60,1883.939799331103678929,897,153,1689894.00,210,23.41,73.00,-24.20
5-October-2017,1901.15,1925.00,1853.00,1870.40,1888.541125541125541125,231,71,436253.00,113,48.92,72.00,-30.75
4-October-2017,1929.95,1929.95,1900.95,1904.75,1911.210909090909090909,275,62,525583.00,175,63.64,29.00,-25.20
3-October-2017,1928.45,1930.00,1880.00,1911.90,1913.739463601532567049,522,122,998972.00,256,49.04,50.00,-16.55
29-September-2017,1850.00,1950.00,1845.50,1922.15,1891.468704512372634643,1374,279,2598878.00,905,65.87,104.50,72.15
28-September-2017,1795.00,1889.00,1779.35,1850.30,1835.770354906054279749,958,163,1758668.00,595,62.11,109.65,55.30
27-September-2017,1832.65,1832.70,1790.00,1793.65,1797.267175572519083969,393,76,706326.00,266,67.68,42.70,-39.00
26-September-2017,1803.65,1825.00,1795.35,1808.05,1809.051083591331269349,646,105,1168647.00,421,65.17,29.65,4.40
25-September-2017,1852.00,1852.00,1780.40,1815.75,1802.452466047176554681,2798,285,5043262.00,1178,42.10,71.60,-36.25
22-September-2017,1912.30,1912.30,1861.00,1866.00,1879.241573033707865168,1068,184,2007030.00,559,52.34,51.30,-46.30
21-September-2017,1904.95,1934.40,1885.00,1912.30,1910.153667953667953667,1295,218,2473649.00,802,61.93,49.40,7.35
20-September-2017,1879.60,1951.00,1877.45,1892.55,1915.910441044104410441,4444,560,8514306.00,2558,57.56,73.55,12.95
19-September-2017,1820.25,1861.00,1802.10,1846.05,1830.555228276877761413,679,146,1242947.00,412,60.68,58.90,25.80
18-September-2017,1834.85,1835.00,1811.00,1820.25,1827.132045088566827697,621,70,1134649.00,504,81.16,24.00,-14.60
15-September-2017,1825.95,1829.95,1800.00,1809.15,1813.012773722627737226,548,81,993531.00,360,65.69,29.95,-16.80
14-September-2017,1792.05,1835.00,1792.00,1822.75,1816.843049327354260089,1338,181,2430936.00,780,58.30,43.00,30.70
13-September-2017,1844.10,1854.00,1815.00,1825.45,1841.432234432234432234,273,65,502711.00,185,67.77,39.00,-18.65
12-September-2017,1818.00,1855.00,1812.00,1851.50,1824.726591760299625468,1869,272,3410414.00,982,52.54,43.00,33.50
11-September-2017,1814.10,1830.00,1794.50,1815.55,1811.855822550831792975,541,83,980214.00,384,70.98,35.50,1.45
8-September-2017,1810.95,1820.00,1800.05,1815.15,1810.846153846153846153,169,40,306033.00,111,65.68,19.95,4.20
7-September-2017,1830.70,1845.30,1792.00,1802.10,1811.650602409638554216,747,118,1353303.00,524,70.15,53.30,-28.60
6-September-2017,1824.95,1845.00,1813.25,1831.00,1828.651583710407239819,221,73,404132.00,111,50.23,31.75,6.05
5-September-2017,1848.95,1850.00,1835.00,1843.80,1843.051136363636363636,352,41,648754.00,200,56.82,15.00,-5.15
4-September-2017,1855.00,1855.00,1805.75,1838.10,1836.461883408071748878,446,68,819062.00,340,76.23,49.25,-16.90
1-September-2017,1835.00,1883.60,1835.00,1848.55,1859.729166666666666666,1056,219,1963874.00,532,50.38,48.60,13.55
31-August-2017,1800.00,1830.00,1780.00,1818.65,1804.160810810810810810,740,116,1335079.00,,,50.00,18.65
30-August-2017,1795.50,1795.50,1747.35,1793.85,1781.952153110047846889,627,102,1117284.00,309,49.28,48.15,-1.65
29-August-2017,1790.95,1812.25,1786.50,1794.30,1792.492924528301886792,424,85,760017.00,274,64.62,25.75,3.35
28-August-2017,1769.80,1795.75,1760.85,1787.70,1778.904918032786885245,305,92,542566.00,198,64.92,34.90,17.90
24-August-2017,1750.05,1780.05,1750.05,1773.05,1768.395939086294416243,197,38,348374.00,99,50.25,30.00,23.00
23-August-2017,1763.00,1774.95,1745.00,1756.05,1754.734615384615384615,260,62,456231.00,100,38.46,29.95,-6.95
22-August-2017,1753.00,1763.70,1742.05,1750.00,1749.766666666666666666,240,76,419944.00,162,67.50,21.65,-3.00
21-August-2017,1770.05,1770.05,1735.00,1743.70,1754.683168316831683168,303,69,531669.00,169,55.78,35.05,-26.35
18-August-2017,1770.00,1779.05,1752.20,1771.05,1765.023598820058997050,339,59,598343.00,251,74.04,26.85,1.05
17-August-2017,1781.15,1815.00,1770.00,1790.10,1786.687804878048780487,205,45,366271.00,148,72.20,45.00,8.95
16-August-2017,1761.00,1800.00,1761.00,1785.70,1786.336116910229645093,479,87,855655.00,296,61.80,39.00,24.70
