Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-November-2017,500.00,502.00,493.00,499.90,497.984587893678802769,17908,617,8917908.00,12006,67.04,9.00,-0.10
23-November-2017,498.95,507.00,482.00,499.20,496.202787568087151553,31210,2144,15486489.00,14792,47.40,25.00,0.25
22-November-2017,483.10,486.55,475.00,483.10,478.905061082024432809,17190,843,8232378.00,11897,69.21,11.55,0.00
21-November-2017,490.00,491.75,482.00,483.70,484.558860531991373112,11128,914,5392171.00,5595,50.28,9.75,-6.30
20-November-2017,495.00,499.85,481.00,494.55,489.258164192668888215,16505,609,8075206.00,8740,52.95,18.85,-0.45
17-November-2017,497.00,498.00,489.30,493.35,494.067096678529062870,13488,793,6663977.00,5124,37.99,8.70,-3.65
16-November-2017,494.05,502.50,494.00,494.25,496.692457005318529446,128795,396,63971505.00,125579,97.50,8.50,0.20
15-November-2017,491.00,497.90,488.75,490.70,492.282295877122069523,6185,344,3044766.00,1783,28.83,9.15,-0.30
14-November-2017,500.00,503.90,487.00,491.00,500.050071530758226037,11184,579,5592560.00,3885,34.74,16.90,-9.00
13-November-2017,500.35,506.80,493.05,499.90,497.223288401492650978,13131,502,6529039.00,6591,50.19,13.75,-0.45
