Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-May-2017,1115.15,1126.00,1091.50,1099.45,1102.795304507497923315,45746,1772,50448474.00,10217,22.33,34.50,-15.70
22-May-2017,1140.00,1140.00,1105.00,1115.15,1115.670481250638602227,48935,1792,54595335.00,9238,18.88,35.00,-24.85
19-May-2017,1148.00,1150.00,1101.00,1122.20,1122.139372134436717887,248206,6943,278521725.00,122764,49.46,49.00,-25.80
18-May-2017,1150.00,1159.45,1140.70,1150.15,1150.843308994968707816,65192,1937,75025777.00,26564,40.75,18.75,0.15
17-May-2017,1144.00,1157.70,1138.05,1153.85,1150.067087405531594982,50546,1740,58131291.00,13336,26.38,19.65,9.85
16-May-2017,1147.25,1149.05,1130.30,1143.75,1137.703025921718475679,48415,1599,55081892.00,14399,29.74,18.75,-3.50
15-May-2017,1142.00,1150.00,1135.80,1147.25,1144.666327866929888000,51161,1857,58562274.00,15750,30.79,14.20,5.25
12-May-2017,1168.00,1178.60,1128.50,1132.30,1135.198085638993984302,1121732,6570,1273388019.00,945868,84.32,50.10,-35.70
11-May-2017,1157.65,1178.95,1153.85,1167.80,1167.816737638297458632,102858,3424,120119294.00,22022,21.41,25.10,10.15
10-May-2017,1169.70,1181.65,1147.00,1157.65,1165.250097117551083831,77226,2580,89987604.00,18708,24.23,34.65,-12.05
9-May-2017,1170.00,1176.90,1162.65,1165.20,1170.388133539745574476,178284,1294,208661478.00,151484,84.97,14.25,-4.80
8-May-2017,1150.00,1172.50,1146.00,1166.90,1157.621078851093640538,64235,2055,74359790.00,27678,43.09,26.50,16.90
5-May-2017,1135.00,1158.90,1134.55,1146.20,1148.517637768240343347,145625,4672,167252881.00,51473,35.35,24.35,11.20
4-May-2017,1118.90,1134.00,1118.00,1130.35,1126.469589538506832846,81518,2375,91827548.00,30845,37.84,16.00,11.45
3-May-2017,1117.30,1122.00,1112.95,1115.90,1117.239870077141697117,36945,1311,41276427.00,10714,29.00,9.05,-1.40
2-May-2017,1120.00,1136.70,1101.30,1115.70,1117.397711094075128682,73048,2670,81623668.00,22221,30.42,35.40,-4.30
28-April-2017,1108.00,1123.20,1107.00,1119.60,1117.119879426023420244,71989,1901,80420343.00,28453,39.52,16.20,11.60
27-April-2017,1106.00,1106.00,1092.70,1102.65,1098.978269694581751319,41877,1543,46021913.00,13511,32.26,13.30,-3.35
26-April-2017,1100.25,1120.65,1093.30,1105.05,1108.023826374144845482,156843,5425,173785781.00,51951,33.12,27.35,4.80
25-April-2017,1070.00,1099.00,1069.90,1097.05,1088.813278485746339498,104289,3540,113551248.00,32992,31.64,29.10,27.05
24-April-2017,1066.00,1074.00,1063.85,1068.40,1068.856500658253861220,31143,1198,33287398.00,12055,38.71,10.15,2.40
21-April-2017,1060.50,1068.70,1054.70,1062.90,1057.643267888491719368,1512928,1623,1600138114.00,1482311,97.98,14.00,2.40
20-April-2017,1050.00,1063.65,1043.50,1058.35,1052.761262318160488033,34096,1541,35894948.00,8173,23.97,20.15,8.35
19-April-2017,1043.00,1058.75,1033.85,1049.10,1044.162011406605803580,47867,2199,49980903.00,16559,34.59,24.90,6.10
18-April-2017,1059.00,1068.15,1038.85,1040.95,1053.041924797394673304,53429,1833,56262977.00,18169,34.01,29.30,-18.05
17-April-2017,1072.00,1078.70,1056.50,1058.70,1062.852711987487431571,71608,2186,76108757.00,29749,41.54,22.20,-13.30
13-April-2017,1068.35,1081.00,1067.00,1077.65,1073.823042168674698795,33200,1212,35650925.00,13494,40.64,14.00,9.30
12-April-2017,1072.50,1081.50,1063.25,1072.40,1074.148881365911098027,95116,1680,102168745.00,56297,59.19,18.25,-0.10
11-April-2017,1060.20,1076.00,1056.80,1072.85,1068.102127659574468085,45355,1703,48443772.00,11982,26.42,19.20,12.65
10-April-2017,1078.65,1080.55,1058.25,1060.05,1066.074307017321396870,39431,1869,42036376.00,13777,34.94,22.30,-18.60
7-April-2017,1083.00,1088.00,1074.50,1080.65,1082.480043921248180587,39161,1200,42391001.00,15367,39.24,13.50,-2.35
6-April-2017,1080.45,1087.90,1073.00,1085.00,1079.012478611076332373,23961,960,25854218.00,5748,23.99,14.90,4.55
5-April-2017,1091.10,1093.70,1068.20,1080.45,1079.890395079005357534,95753,3761,103402745.00,48983,51.16,25.50,-10.65
3-April-2017,1075.00,1100.95,1068.55,1091.10,1084.315473140740156859,50746,1644,55024673.00,23523,46.35,32.40,16.10
31-March-2017,1069.00,1076.50,1060.00,1071.20,1070.486817040173750561,82417,1852,88226312.00,14329,17.39,16.50,2.20
30-March-2017,1073.00,1073.90,1062.80,1069.25,1067.669000880656799522,70402,2760,75166033.00,25617,36.39,11.10,-3.75
29-March-2017,1060.00,1078.85,1059.30,1068.15,1070.387469419070918803,138158,3364,147882592.00,42134,30.50,19.55,8.15
28-March-2017,1048.00,1063.00,1048.00,1057.65,1055.751027916035490153,46210,2106,48786255.00,19678,42.58,15.00,9.65
27-March-2017,1066.00,1066.00,1040.00,1043.90,1050.099257242763103856,85223,4232,89492609.00,38151,44.77,26.00,-22.10
24-March-2017,1062.00,1073.75,1062.00,1066.00,1068.578921063318027051,64026,2194,68416834.00,33101,51.70,11.75,4.00
23-March-2017,1060.50,1070.65,1055.15,1061.60,1061.098120328633468203,121351,1735,128765318.00,94343,77.74,15.50,1.10
22-March-2017,1064.00,1064.00,1050.00,1060.00,1056.376043677273479291,90665,2220,95776334.00,47537,52.43,14.00,-4.00
21-March-2017,1084.00,1084.90,1064.00,1067.45,1071.311748913321401176,62576,2528,67038404.00,17074,27.29,20.90,-16.55
20-March-2017,1092.00,1092.00,1067.00,1077.85,1074.853563992380277322,45146,1428,48525339.00,24899,55.15,25.00,-14.15
17-March-2017,1088.00,1100.00,1074.95,1078.00,1080.493722453423238336,56949,1624,61533037.00,25565,44.89,25.05,-10.00
16-March-2017,1068.75,1090.00,1068.75,1087.60,1082.484057906656601092,90076,2157,97505834.00,52936,58.77,21.25,18.85
15-March-2017,1069.00,1074.25,1060.70,1063.90,1065.539329287973662126,61964,2167,66025079.00,24581,39.67,13.55,-5.10
14-March-2017,1043.00,1077.50,1041.45,1069.10,1061.960569737065711835,253029,4551,268706821.00,174509,68.97,36.05,26.10
10-March-2017,1032.00,1037.50,1026.80,1029.90,1029.904114443525688286,245501,1707,252842490.00,223052,90.86,10.70,-2.10
9-March-2017,1025.00,1040.20,1025.00,1031.10,1033.396703899000207896,52911,2023,54678053.00,17999,34.02,15.20,6.10
8-March-2017,1024.00,1034.00,1016.00,1022.20,1021.789636702375407545,42940,1422,43875647.00,13277,30.92,18.00,-1.80
7-March-2017,1028.00,1030.60,1021.00,1022.85,1024.163997652385344177,23854,1031,24430408.00,8679,36.38,9.60,-5.15
6-March-2017,1015.00,1032.05,1015.00,1026.75,1024.483864379084967320,127296,4598,130412698.00,64276,50.49,17.05,11.75
3-March-2017,1027.90,1027.90,1007.00,1014.50,1014.169030336869532849,53730,2084,54491302.00,11486,21.38,20.90,-13.40
2-March-2017,1032.00,1043.90,1025.50,1028.30,1035.734555564350166218,101072,4726,104683763.00,42488,42.04,18.40,-3.70
1-March-2017,1029.00,1039.40,1026.30,1030.80,1032.306268596500075646,99145,3691,102348005.00,44012,44.39,13.10,1.80
28-February-2017,1001.70,1025.90,999.30,1024.45,1015.200007710892921400,77812,3171,78994743.00,29885,38.41,26.60,22.75
27-February-2017,1014.90,1017.95,999.50,1001.55,1004.853493950025059067,55868,1916,56139155.00,22442,40.17,18.45,-13.35
23-February-2017,1028.00,1030.00,1006.10,1008.80,1015.963632597863034393,82079,3152,83389279.00,26117,31.82,23.90,-19.20
22-February-2017,991.00,1027.00,991.00,1020.05,1010.665757132204700488,181045,6482,182975982.00,64588,35.68,36.00,29.05
21-February-2017,980.00,994.00,977.70,991.15,987.153489915913257887,63268,2827,62455227.00,25462,40.24,16.30,11.15
20-February-2017,963.00,980.00,954.00,975.40,969.447565896266522377,323425,2597,313543579.00,271484,83.94,26.00,12.40
17-February-2017,974.95,974.95,957.00,960.95,964.382425065136951809,91346,3788,88092477.00,38279,41.91,17.95,-14.00
16-February-2017,981.40,988.45,968.00,969.75,974.129549776865573276,53107,2988,51733098.00,22822,42.97,20.45,-11.65
15-February-2017,980.40,986.35,976.00,981.35,981.776055569907287809,34839,1287,34204096.00,11277,32.37,10.35,0.95
14-February-2017,986.10,986.50,970.00,980.30,977.617733411626541397,44278,2203,43286958.00,14221,32.12,16.50,-5.80
13-February-2017,1008.00,1008.00,982.15,984.30,993.508753274047585438,318795,1717,316725623.00,286925,90.00,25.85,-23.70
10-February-2017,1008.25,1008.50,990.00,992.70,996.654077290871605913,45594,2341,45441446.00,16144,35.41,18.50,-15.55
9-February-2017,998.00,1005.00,992.00,1002.35,998.845904563051894384,45978,2368,45924937.00,14471,31.47,13.00,4.35
8-February-2017,1005.00,1009.85,985.00,997.75,997.519949605999738521,84137,3607,83928336.00,19938,23.70,24.85,-7.25
7-February-2017,993.00,1003.40,991.00,996.80,997.535525303059457379,41576,1694,41473537.00,10699,25.73,12.40,3.80
6-February-2017,988.55,1005.00,986.50,991.85,996.706998524444227650,82003,2749,81732964.00,15629,19.06,18.50,3.30
3-February-2017,994.00,994.00,980.80,985.35,985.195853000055097430,54449,2224,53642929.00,19245,35.35,13.20,-8.65
2-February-2017,994.00,995.55,982.15,989.10,988.079208329321798451,72707,2081,71840275.00,15983,21.98,13.40,-4.90
1-February-2017,975.00,998.65,970.25,990.35,987.790758458392808919,103684,3626,102418097.00,27744,26.76,28.40,15.35
31-January-2017,976.00,977.40,965.00,970.80,971.564233970406905055,77856,2073,75642105.00,29599,38.02,12.40,-5.20
