Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-May-2017,503.40,507.40,499.40,502.05,502.816256331723406761,212225,4351,106710180.00,56776,26.75,8.00,-1.35
19-May-2017,496.00,503.00,494.90,500.85,499.163336088455000545,320615,3605,160039253.00,74193,23.14,8.10,4.85
18-May-2017,498.00,499.20,490.10,491.85,494.685750267540929327,338266,4374,167335370.00,121230,35.84,9.10,-6.15
17-May-2017,502.80,506.75,498.75,502.65,503.114004720692368214,305040,3587,153469896.00,84513,27.71,8.00,-0.15
16-May-2017,504.00,504.55,493.30,501.60,499.669252702953110995,528866,5655,264258079.00,129034,24.40,11.25,-2.40
15-May-2017,506.75,508.50,498.50,500.00,502.898676124897015139,529204,5462,266135991.00,152576,28.83,10.00,-6.75
12-May-2017,516.80,517.00,499.50,502.60,508.272184325505017070,1593659,8770,810012541.00,928856,58.28,17.50,-14.20
11-May-2017,525.00,534.35,513.80,517.10,526.463171848495662695,1521567,7729,801048989.00,494250,32.48,20.55,-7.90
10-May-2017,518.05,527.50,515.85,526.00,523.632774593561875923,693525,7664,363152420.00,163437,23.57,11.65,7.95
9-May-2017,513.00,521.00,511.10,517.30,516.521690081260686397,567310,6492,293027920.00,145642,25.67,9.90,4.30
8-May-2017,509.00,513.85,503.55,511.10,509.867180242892693723,348796,3438,177839633.00,61474,17.62,10.30,2.10
5-May-2017,521.00,522.95,503.30,504.90,509.243290551293376841,610147,7459,310713266.00,125502,20.57,19.65,-16.10
4-May-2017,506.00,521.25,502.00,518.90,515.966454913357270663,1249095,12579,644491119.00,270388,21.65,19.25,12.90
3-May-2017,506.00,508.00,500.00,500.70,503.002435691348589971,265633,2845,133614046.00,70430,26.51,8.00,-5.30
2-May-2017,509.50,513.05,502.00,505.15,506.708510862528417217,332105,4256,168280430.00,100256,30.19,11.05,-4.35
28-April-2017,507.65,514.90,505.00,509.60,510.631637696079011410,507066,5885,258923942.00,134876,26.60,9.90,1.95
27-April-2017,523.10,525.00,503.60,505.95,508.796468905518072763,2135202,18399,1086383238.00,1137564,53.28,21.40,-17.15
26-April-2017,520.00,524.40,508.65,517.30,517.961329324615406658,837508,11692,433796757.00,157235,18.77,15.75,-2.70
25-April-2017,501.40,519.40,495.60,515.15,508.589606563159575289,867509,10228,441206061.00,256458,29.56,23.80,13.75
24-April-2017,486.00,502.70,481.00,498.20,494.095744142305850100,770397,9212,380649879.00,184886,24.00,21.70,12.20
21-April-2017,490.00,496.40,483.20,485.80,490.077138157430684283,354429,5263,173697550.00,83560,23.58,13.20,-4.20
